ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
600519.SH,20230228,1609.4207,1612.0839,1577.8339,1604.7667,1810.41,3.33,0.1839,23951.81,4314877.096,0.884783
600519.SH,20230301,1604.112,1635.0794,1595.4676,1626.7005,1813.74,24.79,1.3668,24458.1,4475592.195,0.884783
600519.SH,20230302,1618.2685,1627.1075,1611.2787,1617.3837,1838.53,-10.53,-0.5727,13144.19,2405292.304,0.884783
600519.SH,20230303,1627.7976,1629.4256,1594.804,1608.5713,1828.0,-9.96,-0.5449,16198.06,2946842.659,0.884783
600519.SH,20230306,1608.6951,1608.9783,1589.7519,1598.9271,1818.04,-10.9,-0.5995,20645.86,3730079.522,0.884783
600519.SH,20230307,1597.9008,1607.2972,1581.9924,1582.2578,1807.14,-18.84,-1.0425,22785.39,4101302.456,0.884783
600519.SH,20230308,1574.9318,1580.1697,1558.2094,1566.4379,1788.3,-17.88,-0.9998,22763.7,4035787.172,0.884783
600519.SH,20230309,1564.2967,1579.338,1539.5228,1566.084,1770.42,-0.4,-0.0226,27611.5,4881442.71,0.884783
600519.SH,20230310,1549.7597,1575.7989,1548.3706,1548.3706,1770.02,-20.02,-1.1311,21160.82,3725139.075,0.884783
600519.SH,20230313,1549.2554,1570.4902,1547.4858,1558.988,1750.0,12.0,0.6857,20560.43,3626476.291,0.884783
600519.SH,20230314,1560.5629,1574.8079,1538.1956,1562.5272,1762.0,4.0,0.227,23704.92,4177289.027,0.884783
600519.SH,20230315,1573.4719,1579.2319,1548.4768,1549.1846,1766.0,-15.08,-0.8539,19212.53,3392698.49,0.884783
600519.SH,20230316,1539.5228,1566.0663,1538.6469,1550.1313,1750.92,1.07,0.0611,17646.24,3096791.142,0.884783
600519.SH,20230317,1566.0663,1571.2777,1535.9837,1541.2924,1751.99,-9.99,-0.5702,27022.91,4744249.369,0.884783
600519.SH,20230320,1549.2554,1552.7945,1528.9054,1530.321,1742.0,-12.4,-0.7118,20490.93,3557872.017,0.884783
600519.SH,20230321,1535.0989,1580.0901,1525.3397,1570.4902,1729.6,45.4,2.6249,31141.82,5491052.284,0.884783
600519.SH,20230322,1574.9141,1586.4163,1562.129,1569.0303,1775.0,-1.65,-0.093,15330.26,2727648.674,0.884783
600519.SH,20230323,1562.5272,1584.7441,1561.6512,1570.3663,1773.35,1.51,0.0851,17355.66,3082821.551,0.884783
600519.SH,20230324,1565.2523,1578.0993,1562.5272,1573.6931,1774.86,3.76,0.2118,12769.96,2269649.179,0.884783
600519.SH,20230327,1573.6754,1573.6754,1553.6793,1564.1109,1778.62,-10.83,-0.6089,15295.55,2700755.933,0.884783
600519.SH,20230328,1566.0663,1583.7619,1561.6601,1576.5067,1767.79,14.01,0.7925,17261.35,3073113.077,0.884783
600519.SH,20230329,1591.725,1592.6098,1579.4,1583.7619,1781.8,8.2,0.4602,15392.99,2761909.333,0.884783
600519.SH,20230330,1586.4163,1597.0337,1574.0293,1592.6098,1790.0,10.0,0.5587,19257.01,3453573.052,0.884783
600519.SH,20230331,1614.7294,1635.0794,1609.4207,1610.3054,1800.0,20.0,1.1111,27446.33,5024790.356,0.884783
600519.SH,20230403,1614.7294,1617.1802,1592.6806,1594.4413,1820.0,-17.93,-0.9852,21417.43,3875811.673,0.884783
600519.SH,20230404,1603.2272,1606.0319,1581.1076,1605.5188,1802.07,12.52,0.6948,20066.26,3614275.263,0.884783
600519.SH,20230406,1597.0337,1606.6778,1582.187,1589.92,1814.59,-17.63,-0.9716,14874.22,2676251.956,0.884783
600519.SH,20230407,1588.1859,1597.9273,1582.2932,1584.6379,1796.96,-5.97,-0.3322,13524.68,2428160.574,0.884783
600519.SH,20230410,1584.5406,1584.5406,1543.0619,1567.5704,1790.99,-19.29,-1.0771,29418.22,5171150.567,0.884783
600519.SH,20230411,1586.4163,1586.4163,1543.0619,1544.3891,1771.7,-26.2,-1.4788,29209.19,5138854.627,0.884783
600519.SH,20230412,1545.9463,1548.3706,1497.7787,1498.9112,1745.5,-51.4,-2.9447,51104.92,8732657.376,0.884783
600519.SH,20230413,1495.2836,1525.0035,1489.9838,1524.4815,1694.1,28.9,1.7059,29542.68,5049310.126,0.884783
600519.SH,20230414,1527.1358,1533.3293,1508.3784,1516.0052,1723.0,-9.58,-0.556,21231.62,3646526.766,0.884783
600519.SH,20230417,1539.5228,1551.025,1528.9054,1551.025,1713.42,39.58,2.31,30467.23,5303401.395,0.884783
600519.SH,20230418,1551.025,1565.1815,1544.8492,1555.4489,1753.0,5.0,0.2852,18313.89,3220107.647,0.884783
600519.SH,20230419,1558.988,1562.0848,1548.3706,1556.3337,1758.0,1.0,0.0569,14600.56,2568632.845,0.884783
600519.SH,20230420,1557.3158,1561.6424,1529.7902,1541.1862,1759.0,-17.12,-0.9733,19885.37,3468366.835,0.884783
600519.SH,20230421,1544.8315,1546.6718,1522.9596,1526.6669,1741.88,-16.41,-0.9421,18517.87,3210937.222,0.884783
600519.SH,20230424,1522.7119,1523.5967,1505.0162,1508.5554,1725.47,-20.47,-1.1863,20230.91,3456728.718,0.884783
600519.SH,20230425,1509.4402,1535.966,1505.901,1531.0112,1705.0,25.38,1.4886,20582.51,3534989.917,0.884783
600519.SH,20230426,1543.0619,1558.1032,1521.8271,1542.9823,1730.38,13.53,0.7819,27891.6,4861477.657,0.884783
600519.SH,20230427,1546.6011,1566.0663,1530.675,1555.3781,1743.91,14.01,0.8034,25605.04,4489906.864,0.884783
600519.SH,20230428,1559.8816,1577.365,1551.8832,1557.6785,1757.92,2.6,0.1479,26224.64,4636084.177,0.884783
600519.SH,20230504,1565.1815,1572.8526,1535.9837,1548.2821,1760.52,-10.62,-0.6032,27466.42,4818999.65,0.884783
600519.SH,20230505,1562.5272,1562.5272,1536.3287,1548.3706,1749.9,0.1,0.0057,20714.21,3621305.973,0.884783
600519.SH,20230508,1564.5798,1565.1815,1519.3232,1522.2872,1750.0,-29.48,-1.6846,33171.26,5742915.994,0.884783
600519.SH,20230509,1517.4032,1539.5051,1510.3869,1523.5967,1720.52,1.48,0.086,29377.96,5057346.564,0.884783
600519.SH,20230510,1517.5713,1535.9837,1517.4032,1526.251,1722.0,3.0,0.1742,20772.6,3588550.877,0.884783
600519.SH,20230511,1531.5597,1535.0989,1517.4032,1519.2347,1725.0,-7.93,-0.4597,15246.12,2623835.905,0.884783
600519.SH,20230512,1517.4032,1530.5688,1508.5642,1509.7941,1717.07,-10.67,-0.6214,19460.45,3335038.59,0.884783
600519.SH,20230515,1505.901,1519.1728,1496.3454,1518.5534,1706.4,9.9,0.5802,25740.18,4384647.977,0.884783
600519.SH,20230516,1516.5096,1521.8183,1501.4771,1507.0424,1716.3,-13.01,-0.758,22223.77,3785811.907,0.884783
600519.SH,20230517,1511.2097,1515.6336,1503.2555,1505.0162,1703.29,-2.29,-0.1344,16776.91,2858697.942,0.884783
600519.SH,20230518,1508.5465,1508.9093,1495.2836,1496.1684,1701.0,-10.0,-0.5879,19219.28,3260170.684,0.884783
600519.SH,20230519,1478.4727,1507.9626,1464.8028,1503.6891,1691.0,8.5,0.5027,26741.16,4504022.549,0.884783
600519.SH,20230522,1495.2925,1550.1402,1495.2836,1544.8315,1699.5,46.5,2.7361,41284.32,7165754.129,0.884783
600519.SH,20230523,1551.9009,1551.9098,1525.8529,1525.8529,1746.0,-21.45,-1.2285,16894.21,2934118.394,0.884783
600519.SH,20230524,1532.7365,1533.8159,1513.0766,1513.7756,1724.55,-13.65,-0.7915,18479.27,3182416.491,0.884783
600519.SH,20230525,1509.4313,1512.9793,1495.2836,1505.0162,1710.9,-9.9,-0.5786,22465.6,3814504.093,0.884783
600519.SH,20230526,1505.901,1508.5554,1482.0207,1495.7791,1701.0,-10.44,-0.6138,18291.1,3090691.546,0.884783
600519.SH,20230529,1501.4771,1502.6716,1484.6662,1494.3988,1690.56,-1.56,-0.0923,17771.41,2998147.159,0.884783
600519.SH,20230530,1494.3988,1503.1493,1467.466,1476.075,1689.0,-20.71,-1.2262,26453.4,4424706.688,0.884783
600519.SH,20230531,1469.6338,1473.8011,1439.2503,1441.2234,1668.29,-39.39,-2.3611,36956.97,6053737.281,0.884783
600519.SH,20230601,1431.5792,1482.003,1431.5792,1447.4346,1628.9,7.02,0.431,28645.25,4708722.933,0.884783
600519.SH,20230602,1455.4684,1480.375,1447.6027,1478.1188,1635.92,34.68,2.1199,25058.02,4163116.244,0.884783
600519.SH,20230605,1474.1904,1488.984,1471.3945,1473.164,1670.6,-5.6,-0.3352,16200.5,2704294.313,0.884783
600519.SH,20230606,1477.588,1489.9749,1461.2637,1474.9248,1665.0,1.99,0.1195,19913.92,3326778.183,0.884783
600519.SH,20230607,1480.2335,1485.3741,1459.8923,1460.6886,1666.99,-16.09,-0.9652,17889.64,2971782.064,0.884783
600519.SH,20230608,1465.0506,1482.0119,1459.9011,1475.8184,1650.9,17.1,1.0358,14702.72,2441569.677,0.884783
600519.SH,20230609,1479.3487,1484.6397,1474.0488,1474.0488,1668.0,-2.0,-0.1199,17580.41,2938014.322,0.884783
600519.SH,20230612,1474.0665,1511.2097,1470.085,1500.5923,1666.0,30.0,1.8007,27029.44,4562308.599,0.884783
600519.SH,20230613,1498.7166,1508.2103,1490.8597,1503.2467,1696.0,3.0,0.1769,14662.54,2485398.902,0.884783
600519.SH,20230614,1520.9423,1534.4264,1509.626,1527.9144,1699.0,27.88,1.641,31505.8,5438040.356,0.884783
600519.SH,20230615,1530.9758,1553.3696,1524.4815,1552.7945,1726.88,28.12,1.6284,25222.57,4395900.802,0.884783
600519.SH,20230616,1554.5641,1592.6098,1548.4591,1590.5659,1755.0,42.69,2.4325,37917.89,6742301.361,0.884783
600519.SH,20230619,1583.7619,1590.796,1537.7532,1543.0619,1797.69,-53.69,-2.9866,31699.92,5584248.725,0.884783
600519.SH,20230620,1539.5228,1561.6424,1535.0989,1542.5841,1744.0,-0.54,-0.031,20946.74,3659824.529,0.884783
600519.SH,20230621,1539.5228,1554.2102,1535.0989,1535.8332,1743.46,-7.63,-0.4376,17720.61,3088635.934,0.884783
600519.SH,20230626,1521.9244,1530.675,1499.7075,1512.0945,1735.83,-26.83,-1.5457,23992.68,4098619.51,0.884783
600519.SH,20230627,1512.9704,1521.5617,1504.2111,1513.9083,1709.0,2.05,0.12,15174.46,2598138.744,0.884783
600519.SH,20230628,1515.7929,1534.2141,1513.8641,1529.2416,1711.05,17.33,1.0128,18573.56,3199294.221,0.884783
600519.SH,20230629,1531.5597,1535.09,1515.6425,1516.2618,1728.38,-14.67,-0.8488,14231.16,2446524.134,0.884783
600519.SH,20230630,1527.2219,1535.2982,1515.076,1519.1366,1687.8,3.2,0.1896,20458.69,3472586.73,0.898366
600519.SH,20230703,1526.3235,1549.9326,1520.035,1548.8725,1691.0,33.1,1.9574,19139.09,3286737.792,0.898366
600519.SH,20230704,1548.9624,1558.1616,1543.4644,1554.7119,1724.1,6.5,0.377,12472.38,2155553.635,0.898366
600519.SH,20230705,1554.1729,1555.9427,1527.2219,1541.0388,1730.6,-15.22,-0.8795,14745.39,2523960.725,0.898366
600519.SH,20230706,1535.4509,1556.868,1527.2219,1529.899,1715.38,-12.4,-0.7229,15140.62,2589459.002,0.898366
600519.SH,20230707,1528.1203,1535.2982,1518.2382,1518.2652,1702.98,-12.95,-0.7604,15167.42,2571458.553,0.898366
600519.SH,20230710,1531.7137,1540.6615,1527.2219,1528.0304,1690.03,10.87,0.6432,13477.41,2298241.728,0.898366
600519.SH,20230711,1536.2056,1540.8501,1529.1085,1536.2056,1700.9,9.1,0.535,12582.7,2151079.27,0.898366
600519.SH,20230712,1538.9366,1547.8843,1537.4004,1539.6193,1710.0,3.8,0.2222,13284.67,2280785.351,0.898366
600519.SH,20230713,1546.977,1568.0167,1544.2998,1561.7191,1713.8,24.6,1.4354,25806.54,4479772.5,0.898366
600519.SH,20230714,1577.5304,1579.7763,1564.2346,1574.8353,1738.4,14.6,0.8399,18550.3,3245530.255,0.898366
600519.SH,20230717,1573.0386,1573.0386,1551.1184,1554.1459,1753.0,-23.03,-1.3137,14336.48,2482069.846,0.898366
600519.SH,20230718,1557.389,1558.2245,1546.0876,1547.7046,1729.97,-7.17,-0.4145,14737.65,2544005.063,0.898366
600519.SH,20230719,1540.7064,1552.3761,1539.6193,1547.8843,1722.8,0.2,0.0116,12483.22,2147704.435,0.898366
600519.SH,20230720,1552.3672,1571.2239,1546.9859,1548.7827,1723.0,1.0,0.058,16692.65,2897176.49,0.898366
600519.SH,20230721,1555.8618,1592.3534,1550.5794,1591.2754,1724.0,47.3,2.7436,39377.4,6931535.726,0.898366
600519.SH,20230724,1572.6073,1591.1406,1572.6073,1591.1406,1771.3,-0.15,-0.0085,19713.37,3476648.177,0.898366
600519.SH,20230725,1617.0585,1643.0033,1617.0495,1642.7068,1771.15,57.4,3.2408,43086.46,7837450.019,0.898366
600519.SH,20230726,1642.7068,1649.3907,1630.6058,1642.7068,1828.55,0.0,0.0,19611.45,3580171.484,0.898366
600519.SH,20230727,1649.3997,1666.2799,1642.8416,1651.2233,1828.55,9.48,0.5184,20340.43,3749635.29,0.898366
600519.SH,20230728,1645.8062,1706.8951,1642.2217,1704.2,1838.03,58.97,3.2083,39017.92,7330314.112,0.898366
600519.SH,20230731,1714.082,1738.3379,1683.5376,1689.4488,1897.0,-16.42,-0.8656,45378.61,8615279.839,0.898366
600519.SH,20230801,1687.14,1713.1387,1687.0322,1697.013,1880.58,8.42,0.4477,19230.62,3635857.283,0.898366
600519.SH,20230802,1691.9822,1697.9114,1677.0693,1688.9277,1889.0,-9.0,-0.4764,18508.72,3478674.239,0.898366
600519.SH,20230803,1679.9441,1697.9114,1662.426,1687.5532,1880.0,-1.53,-0.0814,21543.47,4031087.705,0.898366
600519.SH,20230804,1695.953,1712.7524,1690.7245,1701.0287,1878.47,15.0,0.7985,24573.64,4655813.751,0.898366
600519.SH,20230807,1689.7812,1705.0983,1680.8694,1696.0518,1893.47,-5.54,-0.2926,23892.45,4491893.14,0.898366
600519.SH,20230808,1688.9547,1701.2443,1674.6258,1697.9114,1887.93,2.07,0.1096,17736.18,3333559.505,0.898366
600519.SH,20230809,1697.9114,1711.3869,1691.5869,1698.1629,1890.0,0.28,0.0148,18523.46,3506306.394,0.898366
600519.SH,20230810,1690.7245,1697.013,1673.0267,1684.4359,1890.28,-15.28,-0.8083,18436.19,3454219.14,0.898366
600519.SH,20230811,1693.4196,1693.7789,1647.4951,1647.6029,1875.0,-41.0,-2.1867,26786.49,4959166.751,0.898366
600519.SH,20230814,1626.0421,1639.4997,1613.465,1619.7536,1834.0,-31.0,-1.6903,23731.19,4285362.053,0.898366
600519.SH,20230815,1625.1438,1633.2291,1617.9658,1628.7193,1803.0,9.98,0.5535,14817.99,2682125.119,0.898366
600519.SH,20230816,1623.8681,1638.0353,1622.4487,1635.0258,1812.98,7.02,0.3872,13184.31,2396261.791,0.898366
600519.SH,20230817,1622.5205,1647.6029,1618.4509,1642.2576,1820.0,8.05,0.4423,17290.37,3141408.018,0.898366
600519.SH,20230818,1645.7972,1648.4923,1619.3852,1619.3852,1828.05,-25.46,-1.3927,17023.34,3084761.577,0.898366
600519.SH,20230821,1610.7699,1629.6266,1608.1377,1608.9732,1802.59,-11.59,-0.643,18911.81,3405415.645,0.898366
600519.SH,20230822,1617.9479,1619.3583,1591.0238,1606.2781,1791.0,-3.0,-0.1675,26650.36,4763131.152,0.898366
600519.SH,20230823,1614.3634,1617.0585,1590.1794,1593.701,1788.0,-14.0,-0.783,19912.22,3556178.584,0.898366
600519.SH,20230824,1598.7498,1642.2127,1594.5993,1631.7018,1774.0,42.3,2.3844,26055.09,4703417.6,0.898366
600519.SH,20230825,1624.9551,1650.9898,1622.4577,1639.4997,1816.3,8.68,0.4779,18830.86,3433296.756,0.898366
600519.SH,20230828,1705.6194,1705.6194,1645.6984,1648.4743,1824.98,9.99,0.5474,41052.13,7633221.012,0.898366
600519.SH,20230829,1642.2127,1679.1176,1642.2127,1663.1716,1834.97,16.36,0.8916,28950.28,5371260.173,0.898366
600519.SH,20230830,1678.0575,1678.1474,1656.2811,1667.367,1851.33,4.67,0.2523,19811.81,3672570.26,0.898366
600519.SH,20230831,1670.9604,1670.9604,1653.9005,1659.2817,1856.0,-9.0,-0.4849,14820.22,2738445.519,0.898366
600519.SH,20230901,1664.5191,1675.8745,1658.4103,1662.9201,1847.0,4.05,0.2193,13145.19,2438622.738,0.898366
600519.SH,20230904,1673.2962,1688.8738,1665.148,1676.3506,1851.05,14.95,0.8076,23871.0,4453823.216,0.898366
600519.SH,20230905,1678.1474,1678.1474,1668.0857,1669.7926,1866.0,-7.3,-0.3912,15658.74,2915625.961,0.898366
600519.SH,20230906,1669.1637,1676.9435,1661.0874,1671.8588,1858.7,2.3,0.1237,11121.43,2067605.99,0.898366
600519.SH,20230907,1664.3125,1668.1665,1645.0785,1651.1964,1861.0,-23.0,-1.2359,16981.57,3128587.116,0.898366
600519.SH,20230908,1648.4474,1648.4474,1630.4891,1633.6782,1838.0,-19.5,-1.0609,12211.78,2224338.144,0.898366
600519.SH,20230911,1624.2454,1652.9931,1624.2454,1636.9753,1818.5,3.67,0.2018,15926.0,2902617.736,0.898366
600519.SH,20230912,1640.955,1641.2964,1631.4503,1634.9899,1822.17,-2.21,-0.1213,12168.01,2214514.112,0.898366
600519.SH,20230913,1643.9376,1643.9376,1617.1034,1634.9449,1819.96,-0.05,-0.0027,19501.43,3540583.633,0.898366
600519.SH,20230914,1637.2987,1641.2964,1622.4487,1633.8489,1819.91,-1.22,-0.067,17504.59,3180447.848,0.898366
600519.SH,20230915,1634.1274,1634.8282,1600.259,1600.8789,1818.69,-36.7,-2.0179,28431.46,5105749.077,0.898366
600519.SH,20230918,1595.7762,1643.5603,1592.8026,1643.2908,1781.99,47.21,2.6493,32558.92,5905121.0,0.898366
600519.SH,20230919,1637.0022,1643.1111,1624.2454,1641.2605,1829.2,-2.26,-0.1236,14989.5,2727858.953,0.898366
600519.SH,20230920,1636.8225,1644.0095,1633.274,1638.6193,1826.94,-2.94,-0.1609,12501.78,2281583.949,0.898366
600519.SH,20230921,1633.238,1636.8225,1615.6121,1615.6121,1824.0,-25.61,-1.4041,19489.19,3521486.755,0.898366
600519.SH,20230922,1622.1163,1661.9408,1610.2399,1661.0784,1798.39,50.61,2.8142,34390.46,6287832.575,0.898366
600519.SH,20230925,1659.7309,1660.18,1640.946,1646.1476,1849.0,-16.62,-0.8989,13979.13,2565773.541,0.898366
600519.SH,20230926,1642.2127,1648.3935,1628.8271,1631.4323,1832.38,-16.38,-0.8939,15761.96,2870852.363,0.898366
600519.SH,20230927,1630.534,1647.1537,1619.5739,1629.6356,1816.0,-2.0,-0.1101,20879.94,3791876.119,0.898366
600519.SH,20230928,1639.4997,1639.4997,1615.0821,1615.7559,1814.0,-15.45,-0.8517,20537.84,3704812.96,0.898366
600519.SH,20231009,1614.3095,1614.3095,1585.5258,1596.3961,1798.55,-21.55,-1.1982,29762.68,5279950.406,0.898366
600519.SH,20231010,1601.6874,1616.1421,1588.3108,1590.1075,1777.0,-7.0,-0.3939,20283.92,3615557.182,0.898366
600519.SH,20231011,1603.2686,1603.2686,1588.3108,1597.7436,1770.0,8.5,0.4802,21944.86,3896568.648,0.898366
600519.SH,20231012,1615.1719,1615.4684,1596.5757,1604.4814,1778.5,7.5,0.4217,14865.07,2657095.942,0.898366
600519.SH,20231013,1590.8981,1597.3034,1561.5305,1573.0386,1786.0,-35.0,-1.9597,25027.88,4387687.934,0.898366
600519.SH,20231016,1573.0206,1577.5304,1547.3902,1554.083,1751.0,-21.1,-1.205,20789.65,3603604.61,0.898366
600519.SH,20231017,1562.2582,1562.6534,1541.5958,1550.5794,1729.9,-3.9,-0.2254,14945.23,2577312.288,0.898366
600519.SH,20231018,1544.1112,1564.9533,1542.6558,1552.3761,1726.0,2.0,0.1159,20317.5,3511987.514,0.898366
600519.SH,20231019,1527.2219,1527.2489,1460.7698,1464.3363,1728.0,-98.0,-5.6713,73492.37,12146921.769,0.898366
600519.SH,20231020,1464.3363,1486.7954,1451.9838,1477.8118,1630.0,15.0,0.9202,45376.01,7421390.806,0.898366
600519.SH,20231023,1464.3093,1491.2873,1456.79,1476.8954,1645.0,-1.02,-0.062,25234.23,4138279.588,0.898366
600519.SH,20231024,1480.5069,1485.3221,1456.4397,1475.9701,1643.98,-1.03,-0.0627,29861.46,4894807.617,0.898366
600519.SH,20231025,1500.3697,1525.4252,1497.5938,1507.0087,1642.95,34.55,2.1029,36178.98,6075417.064,0.898366
600519.SH,20231026,1497.5758,1516.4415,1493.093,1502.2743,1677.5,-5.27,-0.3142,22386.35,3741418.874,0.898366
600519.SH,20231027,1494.8807,1519.9272,1491.8263,1506.299,1672.23,4.48,0.2679,34262.39,5754795.486,0.898366
600519.SH,20231030,1499.3726,1517.2321,1499.3726,1510.1529,1676.71,4.29,0.2559,24086.42,4050573.178,0.898366
600519.SH,20231031,1509.2546,1518.2382,1498.3394,1513.3691,1681.0,3.58,0.213,19858.77,3335804.699,0.898366
600519.SH,20231101,1661.9768,1661.9768,1593.5123,1599.9805,1684.58,96.41,5.7231,93143.08,16747292.689,0.898366
600519.SH,20231102,1612.5667,1612.5667,1595.5516,1598.642,1780.99,-1.49,-0.0837,27907.64,4982090.753,0.898366
600519.SH,20231103,1599.0912,1630.4351,1593.701,1627.1561,1779.5,31.74,1.7836,30176.0,5433116.881,0.898366
600519.SH,20231106,1635.0258,1638.4306,1618.0647,1627.8389,1811.24,0.76,0.042,25523.92,4624102.375,0.898366
600519.SH,20231107,1621.5503,1626.0421,1602.7565,1609.1259,1812.0,-20.83,-1.1496,19581.59,3511590.028,0.898366
600519.SH,20231108,1602.7295,1620.4723,1601.6695,1615.5672,1791.17,7.17,0.4003,14545.67,2610041.959,0.898366
600519.SH,20231109,1608.1736,1616.1601,1601.7863,1611.7671,1798.34,-4.23,-0.2352,12800.48,2291996.819,0.898366
600519.SH,20231110,1599.5853,1606.2781,1592.8924,1595.354,1794.11,-18.27,-1.0183,16465.57,2928380.668,0.898366
600519.SH,20231113,1592.1558,1603.4752,1578.4108,1584.7173,1775.84,-11.84,-0.6667,18369.95,3244573.621,0.898366
600519.SH,20231114,1584.7173,1594.5904,1581.1328,1585.8582,1764.0,1.27,0.072,12816.75,2263963.957,0.898366
600519.SH,20231115,1598.1928,1601.6874,1587.4124,1592.7397,1765.27,7.66,0.4339,18434.86,3271230.275,0.898366
600519.SH,20231116,1593.701,1595.4977,1581.1688,1581.1688,1772.93,-12.88,-0.7265,12557.57,2215937.273,0.898366
600519.SH,20231117,1573.9369,1580.2255,1561.27,1575.2126,1760.05,-6.63,-0.3767,21713.63,3793781.119,0.898366
600519.SH,20231120,1576.632,1589.6583,1560.156,1583.3698,1753.42,9.08,0.5178,18608.04,3265514.01,0.898366
600519.SH,20231121,1602.1636,1615.2617,1590.1973,1608.0748,1762.5,27.5,1.5603,30098.45,5383107.81,0.898366
600519.SH,20231122,1602.0558,1611.9827,1599.5763,1600.4477,1790.0,-8.49,-0.4743,12664.57,2263460.167,0.898366
600519.SH,20231123,1597.5639,1606.2781,1591.0059,1604.4814,1781.51,4.49,0.252,11549.64,2055272.193,0.898366
600519.SH,20231124,1607.1765,1607.1765,1594.5993,1596.3961,1786.0,-9.0,-0.5039,13085.4,2329345.658,0.898366
600519.SH,20231127,1593.0721,1593.0721,1576.632,1583.8189,1777.0,-14.0,-0.7878,16260.74,2865075.217,0.898366
600519.SH,20231128,1582.0222,1593.5932,1579.3271,1589.2451,1763.0,6.04,0.3426,14519.76,2562905.659,0.898366
600519.SH,20231129,1588.3108,1595.4977,1579.3271,1594.3388,1769.04,5.67,0.3205,17149.33,3034175.614,0.898366
600519.SH,20231130,1596.1445,1612.351,1591.0777,1609.4224,1774.71,16.79,0.9461,21353.42,3817513.545,0.898366
600519.SH,20231201,1607.455,1607.8053,1570.3435,1581.3754,1791.5,-31.22,-1.7427,33051.31,5830850.111,0.898366
600519.SH,20231204,1581.3754,1582.7679,1567.8999,1572.778,1760.28,-9.57,-0.5437,18440.47,3233102.118,0.898366
600519.SH,20231205,1571.0442,1571.134,1534.4268,1535.3072,1750.71,-41.71,-2.3825,29903.01,5168983.317,0.898366
600519.SH,20231206,1529.5846,1544.7131,1528.2371,1529.917,1709.0,-6.0,-0.3511,23851.29,4078003.022,0.898366
600519.SH,20231207,1530.8154,1535.3791,1515.8127,1527.2219,1703.0,-3.0,-0.1762,25041.5,4249170.906,0.898366
600519.SH,20231208,1527.2219,1535.1635,1520.2326,1531.6419,1700.0,4.92,0.2894,26288.01,4474160.126,0.898366
600519.SH,20231211,1518.2382,1530.8154,1488.5922,1525.4252,1704.92,-6.92,-0.4059,36830.98,6172810.248,0.898366
600519.SH,20231212,1516.0822,1536.1966,1512.848,1536.1966,1698.0,11.99,0.7061,21010.66,3564305.866,0.898366
600519.SH,20231213,1531.9114,1532.3606,1488.664,1491.2873,1709.99,-49.99,-2.9234,38788.7,6480807.5,0.898366
600519.SH,20231214,1496.6415,1500.1541,1468.8461,1469.6366,1660.0,-24.1,-1.4518,40672.15,6703240.107,0.898366
600519.SH,20231215,1480.7135,1507.2512,1476.9224,1477.8118,1635.9,9.1,0.5563,37092.51,6140791.726,0.898366
600519.SH,20231218,1473.3199,1494.2788,1468.8281,1493.084,1645.0,17.0,1.0334,19897.34,3292194.757,0.898366
600519.SH,20231219,1495.7791,1509.1378,1477.8926,1504.7628,1662.0,13.0,0.7822,22206.76,3706057.587,0.898366
600519.SH,20231220,1506.6802,1508.4976,1493.0492,1499.2195,1655.89,-6.1,-0.3684,23092.03,3816133.219,0.908734
600519.SH,20231221,1490.3321,1519.6932,1490.3321,1517.585,1649.79,20.21,1.225,29011.68,4827827.888,0.908734
600519.SH,20231222,1517.3124,1525.8545,1506.6893,1518.1757,1670.0,0.65,0.0389,21666.84,3613238.325,0.908734
600519.SH,20231225,1518.4937,1525.4001,1515.7675,1519.4025,1670.65,1.35,0.0808,12471.06,2086014.39,0.908734
600519.SH,20231226,1519.8568,1522.0378,1506.2258,1517.585,1672.0,-2.0,-0.1196,14771.26,2457177.339,0.908734
600519.SH,20231227,1515.7675,1524.0824,1509.4064,1514.9133,1670.0,-2.94,-0.176,16055.5,2679221.365,0.908734
600519.SH,20231228,1518.4846,1570.2824,1514.9133,1567.5562,1667.06,57.93,3.475,38338.06,6537401.38,0.908734
600519.SH,20231229,1563.0217,1589.902,1563.0217,1568.4741,1724.99,1.01,0.0586,27538.68,4768857.531,0.908734
600519.SH,20240102,1558.478,1561.3769,1524.9457,1531.2251,1726.0,-40.99,-2.3749,32156.44,5440082.548,0.908734
600519.SH,20240103,1527.681,1540.5032,1523.3373,1539.3946,1685.01,8.99,0.5335,20229.29,3411400.667,0.908734
600519.SH,20240104,1538.4859,1538.4859,1511.1602,1516.6763,1694.0,-25.0,-1.4758,21551.07,3603970.147,0.908734
600519.SH,20240105,1509.7063,1525.4546,1501.3277,1511.551,1669.0,-5.64,-0.3379,20242.86,3373155.627,0.908734
600519.SH,20240108,1509.4064,1510.3151,1490.3321,1493.9488,1663.36,-19.37,-1.1645,25586.2,4211918.629,0.908734
600519.SH,20240109,1491.2408,1501.5186,1485.8429,1491.2317,1643.99,-2.99,-0.1819,24412.04,4009826.496,0.908734
600519.SH,20240110,1491.3226,1508.0069,1488.5055,1491.6861,1641.0,0.5,0.0305,17350.67,2856120.718,0.908734
600519.SH,20240111,1490.4139,1506.6257,1488.56,1496.2934,1641.5,5.07,0.3089,16440.55,2708764.5,0.908734
600519.SH,20240112,1490.2957,1500.5553,1489.7777,1493.1037,1646.57,-3.51,-0.2132,11603.24,1908084.612,0.908734
