ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
600031.SH,20220125,20.7682,20.998,19.9779,20.0423,22.75,-0.94,-4.1319,1355528.47,2996578.254,0.918949
600031.SH,20220126,20.0423,20.3455,19.7298,20.1893,21.81,0.16,0.7336,836206.79,1826341.315,0.918949
600031.SH,20220127,20.0331,20.0974,18.9947,19.0498,21.97,-1.24,-5.6441,1551518.47,3276370.416,0.918949
600031.SH,20220128,19.1049,19.2244,18.3974,18.5076,20.73,-0.59,-2.8461,1239028.2,2521737.954,0.918949
600031.SH,20220207,18.8752,19.1509,18.719,19.059,20.14,0.6,2.9791,807591.23,1666331.258,0.918949
600031.SH,20220208,19.2152,19.6471,19.0774,19.5277,20.74,0.51,2.459,960919.81,2023941.007,0.918949
600031.SH,20220209,19.5277,19.5277,19.1785,19.4725,21.25,-0.06,-0.2824,761526.45,1605621.652,0.918949
600031.SH,20220210,19.4909,19.6104,19.2979,19.4909,21.19,0.02,0.0944,613221.87,1296807.021,0.918949
600031.SH,20220211,19.4817,19.5369,19.0406,19.1325,21.21,-0.39,-1.8388,797665.4,1676965.866,0.918949
600031.SH,20220214,18.9855,19.1693,18.6087,18.8017,20.82,-0.36,-1.7291,739344.21,1517774.872,0.918949
600031.SH,20220215,18.7466,19.0958,18.7006,19.0682,20.46,0.29,1.4174,576762.12,1190802.513,0.918949
600031.SH,20220216,19.2244,19.2979,19.0039,19.1325,20.75,0.07,0.3373,502589.99,1047139.286,0.918949
600031.SH,20220217,19.1509,19.1968,18.9303,19.0682,20.82,-0.07,-0.3362,495150.75,1024835.584,0.918949
600031.SH,20220218,18.8844,19.206,18.8293,19.1968,20.75,0.14,0.6747,589973.68,1220990.09,0.918949
600031.SH,20220221,19.1601,19.1693,18.9579,19.0958,20.89,-0.11,-0.5266,554917.46,1149466.953,0.918949
600031.SH,20220222,18.912,18.9303,18.6638,18.7282,20.78,-0.4,-1.9249,724747.33,1478314.804,0.918949
600031.SH,20220223,18.7282,19.0866,18.7282,19.0682,20.38,0.37,1.8155,759201.8,1562969.807,0.918949
600031.SH,20220224,19.013,19.013,18.4525,18.5536,20.75,-0.56,-2.6988,941205.62,1912899.073,0.918949
600031.SH,20220225,18.6638,18.8201,18.4341,18.5352,20.19,-0.02,-0.0991,828823.31,1677422.619,0.918949
600031.SH,20220228,18.5168,18.5168,17.9379,18.0206,20.17,-0.56,-2.7764,1484793.31,2916792.912,0.918949
600031.SH,20220301,18.0114,18.1584,17.9654,18.14,19.61,0.13,0.6629,836302.43,1644869.337,0.918949
600031.SH,20220302,18.0114,18.0206,17.8276,17.9195,19.74,-0.24,-1.2158,753204.03,1466279.695,0.918949
600031.SH,20220303,17.9563,18.0114,17.8184,17.8552,19.5,-0.07,-0.359,716940.72,1395424.358,0.918949
600031.SH,20220304,17.7357,17.7357,17.3498,17.3957,19.43,-0.5,-2.5733,1190481.15,2257560.921,0.918949
600031.SH,20220307,17.2027,17.2027,16.5962,16.6881,18.93,-0.77,-4.0676,1375916.74,2506053.936,0.918949
600031.SH,20220308,16.633,16.8076,15.9162,16.2286,18.16,-0.5,-2.7533,1358397.06,2417624.307,0.918949
600031.SH,20220309,16.2654,16.3481,15.0248,15.6956,17.66,-0.58,-3.2843,1557047.42,2666748.151,0.918949
600031.SH,20220310,16.0632,16.0724,15.7783,15.8335,17.08,0.15,0.8782,1054387.73,1825291.952,0.918949
600031.SH,20220311,15.521,16.4308,15.3189,16.4216,17.23,0.64,3.7145,1422211.74,2493980.573,0.918949
600031.SH,20220314,16.1367,16.5595,16.0081,16.0081,17.87,-0.45,-2.5182,830121.69,1465320.055,0.918949
600031.SH,20220315,15.907,16.0081,15.1627,15.1627,17.42,-0.92,-5.2813,1065802.18,1810959.421,0.918949
600031.SH,20220316,15.5762,15.8702,14.887,15.7783,16.5,0.67,4.0606,1253953.53,2108184.331,0.918949
600031.SH,20220317,16.0448,16.6422,15.9162,16.2838,17.17,0.55,3.2033,1613010.93,2851087.337,0.918949
600031.SH,20220318,16.1735,16.6054,16.0081,16.4951,17.72,0.23,1.298,1259281.71,2238830.957,0.918949
600031.SH,20220321,16.5411,16.6054,16.1735,16.3297,17.95,-0.18,-1.0028,778628.5,1386761.003,0.918949
600031.SH,20220322,16.2011,16.4216,16.1,16.2838,17.77,-0.05,-0.2814,523797.24,927318.803,0.918949
600031.SH,20220323,16.2286,16.394,16.1735,16.2011,17.72,-0.09,-0.5079,538270.52,952620.394,0.918949
600031.SH,20220324,16.0724,16.1276,15.8611,16.0448,17.63,-0.17,-0.9643,584009.79,1016804.503,0.918949
600031.SH,20220325,16.0448,16.1367,15.7048,15.714,17.46,-0.36,-2.0619,590868.46,1020272.436,0.918949
600031.SH,20220328,15.6221,15.8978,15.374,15.8427,17.1,0.14,0.8187,594563.29,1012386.579,0.918949
600031.SH,20220329,15.8335,15.8519,15.3373,15.3648,17.24,-0.52,-3.0162,663230.58,1122105.368,0.918949
600031.SH,20220330,15.5119,16.2194,15.4475,16.2011,16.72,0.91,5.4426,1310995.3,2275268.834,0.918949
600031.SH,20220331,16.0816,16.3573,16.0357,16.1,17.63,-0.11,-0.6239,845969.14,1488494.665,0.918949
600031.SH,20220401,15.9713,16.2654,15.9162,16.1276,17.52,0.03,0.1712,683773.27,1198861.913,0.918949
600031.SH,20220406,15.9897,16.5686,15.8611,16.4308,17.55,0.33,1.8803,1330260.33,2351823.29,0.918949
600031.SH,20220407,16.2654,16.6605,16.1919,16.2286,17.88,-0.22,-1.2304,1286201.62,2303299.933,0.918949
600031.SH,20220408,16.3573,17.8552,16.3573,17.7081,17.66,1.61,9.1166,3231222.36,6077491.461,0.918949
600031.SH,20220411,17.6438,17.6438,17.0097,17.1108,19.27,-0.65,-3.3731,1946831.92,3665803.465,0.918949
600031.SH,20220412,16.9914,17.3957,16.8811,17.2579,18.62,0.16,0.8593,1272038.21,2372954.906,0.918949
600031.SH,20220413,17.0006,17.0006,16.633,16.6881,18.78,-0.62,-3.3014,1109104.44,2023800.495,0.918949
600031.SH,20220414,16.7708,17.3681,16.7432,17.2303,18.16,0.59,3.2489,1189238.8,2212302.766,0.918949
600031.SH,20220415,17.0006,17.166,16.8719,16.9362,18.75,-0.32,-1.7067,727624.2,1346797.56,0.918949
600031.SH,20220418,16.78,16.8076,16.4951,16.5503,18.43,-0.42,-2.2789,706915.57,1275689.722,0.918949
600031.SH,20220419,16.5319,16.7616,16.0908,16.247,18.01,-0.33,-1.8323,878827.48,1564214.757,0.918949
600031.SH,20220420,16.3113,16.4124,15.9162,15.9713,17.68,-0.3,-1.6968,656637.11,1155904.178,0.918949
600031.SH,20220421,15.907,15.9621,15.3097,15.3648,17.38,-0.66,-3.7975,999495.93,1693361.944,0.918949
600031.SH,20220422,15.2729,15.6129,14.9972,15.4751,16.72,0.12,0.7177,672453.42,1123402.605,0.918949
600031.SH,20220425,14.7032,14.9053,14.0599,14.0783,16.84,-1.52,-9.0261,1354571.35,2134125.891,0.918949
600031.SH,20220426,14.0875,14.2069,13.3983,13.4258,15.32,-0.71,-4.6345,1147581.21,1715983.245,0.918949
600031.SH,20220427,13.5085,14.4275,13.5085,14.354,14.61,1.01,6.9131,1507078.84,2318976.826,0.918949
600031.SH,20220428,14.354,14.5653,14.1059,14.501,15.62,0.16,1.0243,993750.4,1554462.964,0.918949
600031.SH,20220429,14.2713,15.4383,14.0691,15.1627,15.78,0.72,4.5627,1483535.63,2401381.89,0.918949
600031.SH,20220505,15.1627,15.567,15.0708,15.2545,16.5,0.1,0.6061,909264.74,1518893.692,0.918949
600031.SH,20220506,14.9329,15.2637,14.7491,14.8962,16.6,-0.39,-2.3494,676836.61,1104295.457,0.918949
600031.SH,20220509,14.9053,15.034,14.5745,14.648,16.21,-0.27,-1.6656,628010.09,1009167.399,0.918949
600031.SH,20220510,14.3907,15.0248,14.2161,14.887,15.94,0.26,1.6311,740530.85,1180196.619,0.918949
600031.SH,20220511,14.8135,15.1902,14.8135,14.887,16.2,0.0,0.0,873011.6,1423861.28,0.918949
600031.SH,20220512,14.7216,14.9421,14.4551,14.6205,16.2,-0.29,-1.7901,810271.34,1294993.658,0.918949
600031.SH,20220513,14.7859,15.1627,14.6389,14.7032,15.91,0.09,0.5657,1211160.37,1961921.748,0.918949
600031.SH,20220516,15.1259,15.4383,14.8686,14.9237,16.0,0.24,1.5,1485487.17,2443828.082,0.918949
600031.SH,20220517,14.887,15.0616,14.6756,15.0064,16.24,0.09,0.5542,856111.7,1386054.319,0.918949
600031.SH,20220518,15.034,15.0616,14.7951,14.7951,16.33,-0.23,-1.4085,724651.9,1172362.689,0.918949
600031.SH,20220519,14.5194,14.6297,14.3264,14.6205,16.1,-0.19,-1.1801,892185.68,1402897.194,0.918949
600031.SH,20220520,14.6664,15.3464,14.648,15.2454,15.91,0.68,4.274,1648919.48,2714021.644,0.918949
600031.SH,20220523,15.3648,15.374,14.9881,15.0708,16.59,-0.19,-1.1453,869326.8,1430016.417,0.918949
600031.SH,20220524,15.0799,15.2362,14.6756,14.6756,16.4,-0.43,-2.622,841398.72,1369136.667,0.918949
600031.SH,20220525,14.6113,14.9605,14.5286,14.9421,15.97,0.29,1.8159,701536.92,1127819.0,0.918949
600031.SH,20220526,15.0432,15.8978,15.0248,15.7048,16.26,0.83,5.1046,2024952.75,3426844.559,0.918949
600031.SH,20220527,15.8243,15.8519,15.4935,15.6037,17.09,-0.11,-0.6437,1146041.47,1950656.586,0.918949
600031.SH,20220530,15.714,15.7783,15.3097,15.4291,16.98,-0.19,-1.119,868689.61,1460470.993,0.918949
600031.SH,20220531,15.4383,15.5762,15.2637,15.5762,16.79,0.16,0.9529,1049631.14,1761777.404,0.918949
600031.SH,20220601,15.4935,15.6681,15.3097,15.4383,16.95,-0.15,-0.885,873360.84,1468898.726,0.918949
600031.SH,20220602,15.5027,15.6773,15.4383,15.5762,16.8,0.15,0.8929,709834.72,1200502.639,0.918949
600031.SH,20220606,15.5762,16.0173,15.4383,15.9713,16.95,0.43,2.5369,1158658.26,1997707.091,0.918949
600031.SH,20220607,15.9621,16.3573,15.9162,16.0908,17.38,0.13,0.748,1222139.62,2155085.01,0.918949
600031.SH,20220608,16.0816,16.2194,15.7692,15.9438,17.51,-0.16,-0.9138,789634.95,1373305.691,0.918949
600031.SH,20220609,15.9621,16.3297,15.8059,15.9989,17.35,0.06,0.3458,898972.17,1571756.645,0.918949
600031.SH,20220610,15.9423,15.9423,15.5178,15.8574,16.96,-0.15,-0.8844,1090577.82,1820249.26,0.943331
600031.SH,20220613,15.6499,16.7913,15.5744,16.5838,16.81,0.77,4.5806,1931599.59,3377564.995,0.943331
600031.SH,20220614,16.4611,17.2724,16.3385,17.2064,17.58,0.66,3.7543,1508094.93,2679510.049,0.943331
600031.SH,20220615,17.2724,17.8761,17.2347,17.263,18.24,0.06,0.3289,2252961.78,4203826.51,0.943331
600031.SH,20220616,17.263,17.5837,16.7913,16.9045,18.3,-0.38,-2.0765,1233669.96,2239269.095,0.943331
600031.SH,20220617,16.7064,17.1686,16.5272,16.9705,17.92,0.07,0.3906,1091037.7,1947207.032,0.943331
600031.SH,20220620,16.9894,17.6497,16.763,17.5271,17.99,0.59,3.2796,1285642.43,2347533.491,0.943331
600031.SH,20220621,17.4516,17.6875,17.1875,17.5271,18.58,0.0,0.0,1068434.43,1974959.843,0.943331
600031.SH,20220622,17.5837,17.6214,16.98,16.9894,18.58,-0.57,-3.0678,784997.07,1432910.929,0.943331
600031.SH,20220623,16.9894,17.2441,16.9328,17.2252,18.01,0.25,1.3881,630356.3,1143228.697,0.943331
600031.SH,20220624,17.2158,17.2347,16.829,17.0837,18.26,-0.15,-0.8215,1040727.32,1873009.242,0.943331
600031.SH,20220627,17.0177,17.6592,16.9988,17.5177,18.11,0.46,2.54,1291018.52,2394964.069,0.943331
600031.SH,20220628,17.5271,17.6592,17.3856,17.5743,18.57,0.06,0.3231,657875.57,1220662.414,0.943331
600031.SH,20220629,17.5082,17.9799,17.3479,17.3573,18.63,-0.23,-1.2346,1022353.49,1915227.405,0.943331
600031.SH,20220630,17.3196,18.1025,17.2818,17.9799,18.4,0.66,3.587,1410606.17,2672997.525,0.943331
600031.SH,20220701,18.2063,19.2251,18.2063,18.7157,19.06,0.78,4.0923,2157110.55,4300565.132,0.943331
600031.SH,20220704,19.027,19.027,18.5742,18.7063,19.84,-0.01,-0.0504,1094727.28,2179073.579,0.943331
600031.SH,20220705,18.7157,18.7157,18.0176,18.3006,19.83,-0.43,-2.1684,1216377.87,2355856.792,0.943331
600031.SH,20220706,18.2157,18.2157,17.4516,17.6214,19.4,-0.72,-3.7113,1282729.69,2409939.326,0.943331
600031.SH,20220707,17.6497,18.0271,17.4516,17.8478,18.68,0.24,1.2848,751130.65,1417524.927,0.943331
600031.SH,20220708,17.8384,18.3761,17.8384,17.9327,18.92,0.09,0.4757,732290.87,1406605.131,0.943331
600031.SH,20220711,17.9327,18.2063,17.5931,17.7818,19.01,-0.16,-0.8417,628797.74,1191460.682,0.943331
600031.SH,20220712,17.6592,18.1403,17.6497,17.7912,18.85,0.01,0.0531,573692.74,1088237.595,0.943331
600031.SH,20220713,17.9705,18.5365,17.7346,18.2252,18.86,0.46,2.439,1053031.38,2034033.17,0.943331
600031.SH,20220714,18.0082,18.1025,17.7441,17.8573,19.32,-0.39,-2.0186,790310.97,1499962.604,0.943331
600031.SH,20220715,17.5271,17.5271,16.5083,16.6592,18.93,-1.27,-6.7089,1861512.93,3337316.531,0.943331
600031.SH,20220718,16.7347,17.7252,16.6687,17.6875,17.66,1.09,6.1721,1236003.25,2264774.592,0.943331
600031.SH,20220719,17.8101,17.8667,17.2252,17.3479,18.75,-0.36,-1.92,718040.01,1324947.877,0.943331
600031.SH,20220720,17.3667,17.4422,17.1026,17.1781,18.39,-0.18,-0.9788,514076.84,937415.433,0.943331
600031.SH,20220721,17.1781,17.2347,16.9045,16.9045,18.21,-0.29,-1.5925,555148.36,1000626.741,0.943331
600031.SH,20220722,16.8856,17.2347,16.6781,16.8951,17.92,-0.01,-0.0558,550021.33,986287.545,0.943331
600031.SH,20220725,16.98,17.1592,16.7158,16.8196,17.91,-0.08,-0.4467,494973.71,884319.107,0.943331
600031.SH,20220726,16.8196,17.1309,16.7724,17.0743,17.83,0.27,1.5143,448007.71,806320.035,0.943331
600031.SH,20220727,17.0649,17.0649,16.7347,16.8196,18.1,-0.27,-1.4917,436711.89,778355.821,0.943331
600031.SH,20220728,16.8762,16.9328,16.6875,16.7064,17.83,-0.12,-0.673,599126.69,1064950.123,0.943331
600031.SH,20220729,16.763,16.7819,15.9612,16.0744,17.71,-0.67,-3.7832,1319745.91,2264281.982,0.943331
600031.SH,20220801,16.0366,16.1215,15.7348,16.0838,17.04,0.01,0.0587,596430.16,1009368.212,0.943331
600031.SH,20220802,15.9423,15.9423,15.1971,15.4801,17.05,-0.64,-3.7537,941883.98,1547027.926,0.943331
600031.SH,20220803,15.5461,15.8197,15.1593,15.2065,16.41,-0.29,-1.7672,681360.06,1115185.401,0.943331
600031.SH,20220804,15.3291,15.5461,15.2159,15.3857,16.12,0.19,1.1787,474371.78,772020.874,0.943331
600031.SH,20220805,15.4046,15.565,15.3008,15.565,16.31,0.19,1.1649,482725.46,789275.019,0.943331
600031.SH,20220808,15.5178,15.7348,15.4801,15.6593,16.5,0.1,0.6061,400824.64,664389.805,0.943331
600031.SH,20220809,15.6782,15.7065,15.4706,15.5272,16.6,-0.14,-0.8434,304262.54,500953.937,0.943331
600031.SH,20220810,15.4801,15.5272,15.1593,15.2348,16.46,-0.31,-1.8834,623294.68,1009149.252,0.943331
600031.SH,20220811,15.2537,15.8385,15.2537,15.8008,16.15,0.6,3.7152,860581.07,1424491.313,0.943331
600031.SH,20220812,15.7536,15.9329,15.6876,15.848,16.75,0.05,0.2985,519038.55,871978.962,0.943331
600031.SH,20220815,15.8197,15.914,15.565,15.7065,16.8,-0.15,-0.8929,428290.95,714349.669,0.943331
600031.SH,20220816,15.7065,15.8197,15.6027,15.6593,16.65,-0.05,-0.3003,335704.04,557537.019,0.943331
600031.SH,20220817,15.6782,15.8008,15.4235,15.7065,16.6,0.05,0.3012,474368.98,784191.249,0.943331
600031.SH,20220818,15.6782,15.6782,15.4329,15.4518,16.65,-0.27,-1.6216,416012.13,682988.107,0.943331
600031.SH,20220819,15.4235,15.6121,15.3291,15.3386,16.38,-0.12,-0.7326,401416.01,656620.05,0.943331
600031.SH,20220822,15.2631,15.4423,15.2348,15.3669,16.26,0.03,0.1845,378157.67,615334.586,0.943331
600031.SH,20220823,15.3669,15.3669,15.0933,15.1593,16.29,-0.22,-1.3505,620105.16,995648.589,0.943331
600031.SH,20220824,15.1593,15.2159,14.5273,14.5839,16.07,-0.61,-3.7959,1187475.8,1858011.166,0.943331
600031.SH,20220825,14.6688,14.7443,14.3858,14.716,15.46,0.14,0.9056,754719.19,1165884.675,0.943331
600031.SH,20220826,14.7254,14.8386,14.5933,14.6405,15.6,-0.08,-0.5128,441728.34,687907.585,0.943331
600031.SH,20220829,14.4047,14.7443,14.3481,14.6782,15.52,0.04,0.2577,435087.77,672709.535,0.943331
600031.SH,20220830,14.6782,14.9424,14.6499,14.6971,15.56,0.02,0.1285,417094.66,652547.957,0.943331
600031.SH,20220831,14.5745,14.9612,14.4801,14.8575,15.58,0.17,1.0911,631434.24,988606.655,0.943331
600031.SH,20220901,14.8575,15.1593,14.7914,14.9518,15.75,0.1,0.6349,673591.03,1074310.096,0.943331
600031.SH,20220902,14.9329,14.9801,14.6122,14.7254,15.85,-0.24,-1.5142,454175.54,708412.518,0.943331
600031.SH,20220905,14.6688,14.6971,14.3952,14.5745,15.61,-0.16,-1.025,450280.09,692020.775,0.943331
600031.SH,20220906,14.6122,14.8763,14.6122,14.8386,15.45,0.28,1.8123,485886.74,762251.262,0.943331
600031.SH,20220907,14.782,14.8575,14.6499,14.716,15.73,-0.13,-0.8264,336875.92,526636.382,0.943331
600031.SH,20220908,14.7631,14.9329,14.7443,14.8575,15.6,0.15,0.9615,409788.98,645565.582,0.943331
600031.SH,20220909,14.8575,15.3857,14.7726,15.3386,15.75,0.51,3.2381,1056494.44,1702155.639,0.943331
600031.SH,20220913,15.2631,15.5272,15.2348,15.3763,16.26,0.04,0.246,597397.77,975832.556,0.943331
600031.SH,20220914,15.1593,15.3291,15.1027,15.2348,16.3,-0.15,-0.9202,442309.65,713359.553,0.943331
600031.SH,20220915,15.2631,15.5084,15.0933,15.282,16.15,0.05,0.3096,582444.99,944601.046,0.943331
600031.SH,20220916,15.2537,15.2725,14.716,14.716,16.2,-0.6,-3.7037,644051.71,1014702.641,0.943331
600031.SH,20220919,14.6782,14.6782,14.0085,14.1217,15.6,-0.63,-4.0385,872137.49,1320036.138,0.943331
600031.SH,20220920,14.1688,14.2254,14.0556,14.1122,14.97,-0.01,-0.0668,475431.02,711855.54,0.943331
600031.SH,20220921,14.1028,14.3481,13.867,14.2066,14.96,0.1,0.6684,620203.21,931940.791,0.943331
600031.SH,20220922,14.0934,14.1594,13.8104,13.8575,15.06,-0.37,-2.4568,574250.01,850265.296,0.943331
600031.SH,20220923,13.867,13.9424,13.4425,13.6028,14.69,-0.27,-1.838,632600.82,916189.619,0.943331
600031.SH,20220926,13.5745,13.6028,13.1878,13.2538,14.42,-0.37,-2.5659,757124.66,1073368.867,0.943331
600031.SH,20220927,13.2538,13.5651,13.2161,13.5557,14.05,0.32,2.2776,518192.73,735408.327,0.943331
600031.SH,20220928,13.5557,13.65,13.2915,13.2915,14.37,-0.28,-1.9485,399408.33,569404.094,0.943331
600031.SH,20220929,13.4047,13.4519,12.9331,13.0651,14.09,-0.24,-1.7033,616356.31,860089.081,0.943331
600031.SH,20220930,13.0746,13.2727,13.0651,13.0934,13.85,0.03,0.2166,452527.39,632009.953,0.943331
600031.SH,20221010,13.0934,13.301,12.8859,12.9142,13.88,-0.19,-1.3689,407553.37,565111.691,0.943331
600031.SH,20221011,12.9142,12.9519,12.6595,12.8387,13.69,-0.08,-0.5844,341080.7,462266.451,0.943331
600031.SH,20221012,12.9331,13.7255,12.7821,13.6783,13.61,0.89,6.5393,836900.94,1176373.476,0.943331
600031.SH,20221013,13.6123,13.7066,13.433,13.6311,14.5,-0.05,-0.3448,483018.53,695765.447,0.943331
600031.SH,20221014,13.6783,14.0462,13.6406,13.8292,14.45,0.21,1.4533,605012.78,890714.695,0.943331
600031.SH,20221017,13.7538,14.1783,13.6689,14.15,14.66,0.34,2.3192,627288.15,933982.205,0.943331
600031.SH,20221018,14.1688,14.2254,13.8858,13.9424,15.0,-0.22,-1.4667,479995.75,712159.91,0.943331
600031.SH,20221019,13.9424,14.0462,13.7349,13.8009,14.78,-0.15,-1.0149,398841.66,586297.53,0.943331
600031.SH,20221020,13.6972,13.9613,13.6311,13.7349,14.63,-0.07,-0.4785,349700.5,510845.363,0.943331
600031.SH,20221021,13.8198,14.0556,13.65,13.6689,14.56,-0.07,-0.4808,458859.59,674800.224,0.943331
600031.SH,20221024,13.6877,14.1028,13.2632,13.3481,14.49,-0.34,-2.3464,779585.3,1126763.107,0.943331
600031.SH,20221025,13.3953,13.8764,13.3953,13.5934,14.15,0.26,1.8375,780903.54,1127852.872,0.943331
600031.SH,20221026,13.6783,13.999,13.6783,13.8764,14.41,0.3,2.0819,555922.98,815744.942,0.943331
600031.SH,20221027,13.9613,14.1028,13.8198,13.9802,14.71,0.11,0.7478,557331.66,826988.034,0.943331
600031.SH,20221028,13.867,13.9802,13.4896,13.5462,14.82,-0.46,-3.1039,564593.23,820685.792,0.943331
600031.SH,20221031,13.1972,13.1972,12.5463,12.735,14.36,-0.86,-5.9889,1195598.95,1616939.689,0.943331
600031.SH,20221101,12.7727,14.0085,12.6689,14.0085,13.5,1.35,10.0,1542831.48,2201988.573,0.943331
600031.SH,20221102,14.0368,14.6028,13.9236,14.3009,14.85,0.31,2.0875,1535249.11,2333811.383,0.943331
600031.SH,20221103,14.15,14.5084,14.1217,14.3481,15.16,0.05,0.3298,774583.52,1179578.479,0.943331
600031.SH,20221104,14.3292,14.6688,14.2537,14.4896,15.21,0.15,0.9862,845752.12,1294906.292,0.943331
600031.SH,20221107,14.433,14.5179,14.2915,14.4047,15.36,-0.09,-0.5859,530234.95,808452.06,0.943331
600031.SH,20221108,14.3952,14.5179,14.0556,14.1877,15.27,-0.23,-1.5062,607529.33,912557.242,0.943331
600031.SH,20221109,14.1971,14.3575,14.15,14.1971,15.04,0.01,0.0665,374293.27,564745.471,0.943331
600031.SH,20221110,14.1688,14.1783,13.9707,14.1122,15.05,-0.09,-0.598,399156.16,594941.779,0.943331
600031.SH,20221111,14.4424,15.2914,14.2726,14.999,14.96,0.94,6.2834,1724798.97,2708842.312,0.943331
600031.SH,20221114,15.3763,15.5178,14.8858,14.9612,15.9,-0.04,-0.2516,1352010.77,2178634.805,0.943331
600031.SH,20221115,14.9612,15.2159,14.8197,15.1593,15.86,0.21,1.3241,727731.71,1161210.185,0.943331
600031.SH,20221116,15.0933,15.0933,14.7726,14.8669,16.07,-0.31,-1.9291,615169.75,972339.696,0.943331
600031.SH,20221117,14.7254,14.8669,14.6499,14.8197,15.76,-0.05,-0.3173,430612.0,673218.168,0.943331
600031.SH,20221118,14.8197,14.9424,14.5273,14.6028,15.71,-0.23,-1.464,574943.06,894952.823,0.943331
600031.SH,20221121,14.5084,14.5179,14.3198,14.5084,15.48,-0.1,-0.646,415198.55,634967.218,0.943331
600031.SH,20221122,14.5367,14.8292,14.4613,14.5839,15.38,0.08,0.5202,549684.98,852127.927,0.943331
600031.SH,20221123,14.4518,14.8952,14.4518,14.5933,15.46,0.01,0.0647,608285.2,948081.575,0.943331
600031.SH,20221124,14.6594,15.065,14.6499,14.6971,15.47,0.11,0.7111,747438.98,1177651.209,0.943331
600031.SH,20221125,14.6782,15.065,14.5933,14.999,15.58,0.32,2.0539,837103.7,1327720.666,0.943331
600031.SH,20221128,14.716,14.7348,14.2254,14.4613,15.9,-0.57,-3.5849,728036.65,1113429.678,0.943331
600031.SH,20221129,14.716,15.282,14.716,15.2725,15.33,0.86,5.6099,1553312.85,2491202.962,0.943331
600031.SH,20221130,15.2914,15.2914,14.8858,15.0084,16.19,-0.28,-1.7295,742104.86,1183651.182,0.943331
600031.SH,20221201,15.3763,15.4329,14.9801,15.0178,15.91,0.01,0.0629,738429.08,1185506.923,0.943331
600031.SH,20221202,14.9141,14.9612,14.7726,14.8103,15.92,-0.22,-1.3819,607371.1,955681.067,0.943331
600031.SH,20221205,14.9141,15.4046,14.9046,15.3952,15.7,0.62,3.949,1185225.69,1911695.569,0.943331
600031.SH,20221206,15.2442,15.4895,15.1876,15.3197,16.32,-0.08,-0.4902,669075.32,1086711.641,0.943331
600031.SH,20221207,15.282,15.282,15.0178,15.131,16.24,-0.2,-1.2315,583622.78,935533.03,0.943331
600031.SH,20221208,15.2254,15.2254,15.065,15.1405,16.04,0.01,0.0623,461200.19,740702.755,0.943331
600031.SH,20221209,15.2159,16.0744,15.1688,15.9517,16.05,0.86,5.3583,1942469.23,3223603.093,0.943331
600031.SH,20221212,15.8857,16.0555,15.6027,15.6782,16.91,-0.29,-1.715,948257.99,1589994.645,0.943331
600031.SH,20221213,15.5933,15.8008,15.5084,15.631,16.62,-0.05,-0.3008,583521.37,966723.599,0.943331
600031.SH,20221214,15.5555,16.1027,15.5272,15.8291,16.57,0.21,1.2674,1007020.67,1693943.264,0.943331
600031.SH,20221215,15.7631,15.9895,15.5178,15.6121,16.78,-0.23,-1.3707,558028.35,925347.548,0.943331
600031.SH,20221216,15.4423,16.0178,15.4423,15.7631,16.55,0.16,0.9668,690852.49,1157924.958,0.943331
600031.SH,20221219,15.7065,15.8857,15.3763,15.4612,16.71,-0.32,-1.915,619131.26,1022409.153,0.943331
600031.SH,20221220,15.4423,15.4895,14.782,14.9046,16.39,-0.59,-3.5998,845660.44,1345919.786,0.943331
600031.SH,20221221,14.8952,15.4046,14.8669,15.0839,15.8,0.19,1.2025,569438.03,916808.332,0.943331
600031.SH,20221222,15.2914,15.5367,15.1971,15.2914,15.99,0.22,1.3759,488863.22,796294.316,0.943331
600031.SH,20221223,15.1971,15.4518,15.0839,15.2254,16.21,-0.07,-0.4318,371592.54,600741.109,0.943331
600031.SH,20221226,15.2254,15.3103,14.9707,15.2914,16.14,0.07,0.4337,401719.21,647119.315,0.943331
600031.SH,20221227,15.4329,15.4706,15.1876,15.2631,16.21,-0.03,-0.1851,328299.08,532071.803,0.943331
600031.SH,20221228,15.2725,15.2725,14.8858,14.9424,16.18,-0.34,-2.1014,430871.37,683648.687,0.943331
600031.SH,20221229,14.8103,14.8575,14.6216,14.7726,15.84,-0.18,-1.1364,556119.78,866798.387,0.943331
600031.SH,20221230,14.8103,15.2159,14.8103,14.9046,15.66,0.14,0.894,432576.33,688032.663,0.943331
600031.SH,20230103,14.9046,14.9424,14.6311,14.9046,15.8,0.0,0.0,445067.41,698978.168,0.943331
600031.SH,20230104,14.9046,15.3291,14.8292,15.1405,15.8,0.25,1.5823,759047.66,1217937.118,0.943331
600031.SH,20230105,15.2065,15.4518,15.1499,15.414,16.05,0.29,1.8069,604805.27,984167.811,0.943331
600031.SH,20230106,15.3574,15.5933,15.2914,15.565,16.34,0.16,0.9792,586022.69,960879.789,0.943331
600031.SH,20230109,15.6216,16.0744,15.5744,15.9895,16.5,0.45,2.7273,1249264.68,2115497.525,0.943331
600031.SH,20230110,15.9706,16.0366,15.848,15.9234,16.95,-0.07,-0.413,499625.24,844202.17,0.943331
600031.SH,20230111,15.8102,15.98,15.7348,15.7725,16.88,-0.16,-0.9479,522236.62,877760.209,0.943331
