ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
000001.SZ,20220128,13.196374165515653,13.244683039825043,12.737439859576426,12.74549133862799,16.3,-0.47,-2.8834,1675563.67,2695470.33,111.922
000001.SZ,20220207,12.898469440607732,13.212477123618784,12.793800212937384,13.196374165515653,15.83,0.56,3.5376,1515476.3,2451798.485,111.922
000001.SZ,20220208,13.123910854051564,13.663359950506443,13.091704937845304,13.550639243784527,16.39,0.44,2.6846,1754695.28,2950309.012,111.922
000001.SZ,20220209,13.623102555248618,13.68751438766114,13.454021495165746,13.574793680939225,16.83,0.03,0.1783,1051161.66,1774253.636,111.922
000001.SZ,20220210,13.502330369475137,13.711668824815838,13.421815578959485,13.679462908609574,16.86,0.13,0.7711,784557.35,1326848.947,111.922
000001.SZ,20220211,13.711668824815838,13.961264675414364,13.711668824815838,13.768029178176796,16.99,0.11,0.6474,1078139.14,1852167.493,111.922
000001.SZ,20220214,13.768029178176796,13.80828657343462,13.29299191413444,13.349352267495394,17.1,-0.52,-3.0409,1150658.51,1917613.419,111.922
000001.SZ,20220215,13.284940435082872,13.421815578959485,12.962881273020258,13.107807895948433,16.58,-0.3,-1.8094,1208264.37,1968985.378,111.922
000001.SZ,20220216,13.164168249309391,13.30909487223757,13.051447542587477,13.212477123618784,16.28,0.13,0.7985,782399.59,1282234.15,111.922
000001.SZ,20220217,13.196374165515653,13.325197830340699,13.140013812154695,13.220528602670349,16.41,0.01,0.0609,794501.84,1306514.349,111.922
000001.SZ,20220218,13.140013812154695,13.502330369475137,13.131962333103129,13.502330369475137,16.42,0.35,2.1315,802499.4,1330233.365,111.922
000001.SZ,20220221,13.413764099907917,13.421815578959485,13.140013812154695,13.29299191413444,16.77,-0.26,-1.5504,800994.55,1316023.718,111.922
000001.SZ,20220222,13.131962333103129,13.23663156077348,13.011190147329648,13.067550500690606,16.51,-0.28,-1.6959,894956.73,1454156.224,111.922
000001.SZ,20220223,13.123910854051564,13.131962333103129,12.914572398710863,13.035344584484346,16.23,-0.04,-0.2465,886742.44,1431289.852,111.922
000001.SZ,20220224,12.987035710174952,13.003138668278083,12.721336901473295,12.809903171040515,16.19,-0.28,-1.7295,1324086.85,2112842.553,111.922
000001.SZ,20220225,12.874315003453036,12.946778314917125,12.777697254834253,12.801851691988949,15.91,-0.01,-0.0629,726397.07,1157890.268,111.922
000001.SZ,20220228,12.801851691988949,12.817954650092078,12.576410278545119,12.68107950621547,15.9,-0.15,-0.9434,723990.45,1137154.094,111.922
000001.SZ,20220301,12.713285422421729,12.842109087246776,12.576410278545119,12.817954650092078,15.75,0.17,1.0794,935040.34,1474693.965,111.922
000001.SZ,20220302,12.713285422421729,12.777697254834253,12.608616194751379,12.624719152854512,15.92,-0.24,-1.5075,760760.86,1196321.948,111.922
000001.SZ,20220303,12.664976548112337,12.729388380524862,12.584461757596685,12.648873590009208,15.68,0.03,0.1913,578285.05,908171.588,111.922
000001.SZ,20220304,12.576410278545119,12.584461757596685,12.302659990791895,12.342917386049722,15.71,-0.38,-2.4188,990935.66,1523793.664,111.922
000001.SZ,20220307,12.214093721224677,12.214093721224677,11.803468289594841,11.851777163904236,15.33,-0.61,-3.9791,1113158.99,1655959.941,111.922
000001.SZ,20220308,11.77126237338858,11.964497870626149,11.473357648480663,11.521666522790055,14.72,-0.41,-2.7853,1003032.69,1463145.93,111.922
000001.SZ,20220309,11.594129834254142,11.634387229511969,10.64405530616943,11.143247007366481,14.31,-0.47,-3.2844,1800760.17,2492042.993,111.922
000001.SZ,20220310,11.416997295119705,11.875931601058932,11.344533983655616,11.731004978130754,13.84,0.73,5.2746,2249158.16,3269867.788,111.922
000001.SZ,20220311,11.594129834254142,12.061115619244935,11.39284285796501,11.996703786832411,14.57,0.33,2.2649,1493646.97,2187480.61,111.922
000001.SZ,20220314,11.779313852440147,12.020858223987107,11.634387229511969,11.666593145718231,14.9,-0.41,-2.7517,1118407.34,1637278.471,111.922
000001.SZ,20220315,11.594129834254142,11.594129834254142,10.950011510128911,11.014423342541436,14.49,-0.81,-5.5901,1781408.87,2479769.555,111.922
000001.SZ,20220316,11.159349965469612,11.594129834254142,10.877548198664824,11.521666522790055,13.68,0.63,4.6053,1531779.06,2141637.065,111.922
000001.SZ,20220317,11.803468289594841,11.84372568485267,11.465306169429097,11.634387229511969,14.31,0.14,0.9783,1730061.42,2506504.217,111.922
000001.SZ,20220318,11.56192391804788,11.956446391574584,11.384791378913443,11.835674205801103,14.45,0.25,1.7301,1528807.13,2222158.762,111.922
000001.SZ,20220321,11.674644624769796,11.93229195441989,11.586078355202577,11.747107936233883,14.7,-0.11,-0.7483,1208868.05,1765673.892,111.922
000001.SZ,20220322,11.747107936233883,12.254351116482503,11.674644624769796,12.222145200276243,14.59,0.59,4.0439,1628656.58,2443174.055,111.922
000001.SZ,20220323,12.165784846915285,12.230196679327806,11.996703786832411,12.077218577348065,15.18,-0.18,-1.1858,1050102.38,1577561.341,111.922
000001.SZ,20220324,12.012806744935542,12.326814427946593,11.924240475368324,12.238248158379372,15.0,0.2,1.3333,1002359.95,1518870.08,111.922
000001.SZ,20220325,12.197990763121547,12.278505553637201,11.93229195441989,12.061115619244935,15.2,-0.22,-1.4474,742933.35,1116354.595,111.922
000001.SZ,20220328,11.916188996316759,12.117475972605893,11.779313852440147,11.956446391574584,14.98,-0.13,-0.8678,727136.99,1078327.302,111.922
000001.SZ,20220329,11.980600828729282,12.036961182090238,11.75515941528545,11.819571247697974,14.85,-0.17,-1.1448,615643.15,909169.631,111.922
000001.SZ,20220330,11.964497870626149,12.29460851174033,11.883983080110495,12.246299637430939,14.68,0.53,3.6104,1236791.55,1859617.04,111.922
000001.SZ,20220331,12.157733367863718,12.536152883287292,12.125527451657458,12.38317478130755,15.21,0.17,1.1177,1163746.74,1789209.946,111.922
000001.SZ,20220401,12.375123302255984,12.713285422421729,12.238248158379372,12.68107950621547,15.38,0.37,2.4057,1484878.74,2319616.863,111.922
000001.SZ,20220406,12.59251323664825,13.317146351289132,12.584461757596685,13.196374165515653,15.75,0.64,4.0635,2488540.05,4064051.491,111.922
000001.SZ,20220407,13.188322686464087,13.413764099907917,13.04339606353591,13.107807895948433,16.39,-0.11,-0.6711,1659064.55,2724002.904,111.922
000001.SZ,20220408,13.091704937845304,13.244683039825043,12.987035710174952,13.204425644567216,16.28,0.12,0.7371,1066779.46,1741072.072,111.922
000001.SZ,20220411,13.164168249309391,13.204425644567216,12.721336901473295,12.92262387776243,16.4,-0.35,-2.1341,1416735.36,2277469.055,111.922
000001.SZ,20220412,12.92262387776243,13.091704937845304,12.608616194751379,12.817954650092078,16.05,-0.13,-0.81,1039261.42,1654820.082,111.922
000001.SZ,20220413,12.793800212937384,12.946778314917125,12.656925069060772,12.721336901473295,15.92,-0.12,-0.7538,890628.06,1415496.125,111.922
000001.SZ,20220414,12.882366482504603,13.083653458793737,12.817954650092078,12.914572398710863,15.8,0.24,1.519,929614.94,1493343.952,111.922
000001.SZ,20220415,12.801851691988949,13.30909487223757,12.769645775782687,13.220528602670349,16.04,0.38,2.3691,1231761.03,2014010.094,111.922
000001.SZ,20220418,13.003138668278083,13.04339606353591,12.729388380524862,12.801851691988949,16.42,-0.52,-3.1669,1086887.56,1734236.523,111.922
000001.SZ,20220419,12.801851691988949,12.858212045349907,12.576410278545119,12.729388380524862,15.9,-0.09,-0.566,821772.49,1294226.951,111.922
000001.SZ,20220420,12.729388380524862,12.92262387776243,12.640822110957641,12.761594296731122,15.81,0.04,0.253,716555.28,1137697.846,111.922
000001.SZ,20220421,12.6971824643186,12.866263524401473,12.640822110957641,12.729388380524862,15.85,-0.04,-0.2524,709891.16,1124663.651,111.922
000001.SZ,20220422,12.59251323664825,13.035344584484346,12.39927773941068,12.930675356813994,15.81,0.25,1.5813,921274.08,1468452.957,111.922
000001.SZ,20220425,12.616667673802946,12.809903171040515,11.900086038213626,11.956446391574584,16.06,-1.21,-7.5342,1664480.98,2527610.217,111.922
000001.SZ,20220426,11.980600828729282,12.061115619244935,11.634387229511969,11.859828642955799,14.85,-0.12,-0.8081,988209.56,1456929.632,111.922
000001.SZ,20220427,12.061115619244935,12.600564715699816,12.045012661141804,12.600564715699816,14.73,0.92,6.2458,1490295.03,2296798.759,111.922
000001.SZ,20220428,12.536152883287292,12.826006129143645,12.375123302255984,12.600564715699816,15.65,0.0,0.0,911771.87,1426381.925,111.922
000001.SZ,20220429,12.632770631906075,12.673028027163904,12.053064140193369,12.334865906998157,15.65,-0.33,-2.1086,1645013.08,2503476.827,111.922
000001.SZ,20220505,12.238248158379372,12.439535134668507,12.197990763121547,12.334865906998157,15.32,0.0,0.0,790196.2,1208735.141,111.922
000001.SZ,20220506,12.093321535451196,12.238248158379372,12.004755265883977,12.045012661141804,15.32,-0.36,-2.3499,832431.82,1250995.594,111.922
000001.SZ,20220509,12.028909703038673,12.028909703038673,11.642438708563535,11.714902020027624,14.96,-0.41,-2.7406,818621.35,1197104.247,111.922
000001.SZ,20220510,11.674644624769796,11.75515941528545,11.360636941758747,11.747107936233883,14.55,0.04,0.2749,992285.02,1425836.927,111.922
000001.SZ,20220511,11.706850540976058,11.94839491252302,11.626335750460404,11.779313852440147,14.59,0.04,0.2742,848573.62,1240700.426,111.922
000001.SZ,20220512,11.658541666666666,11.722953499079189,11.537769480893184,11.578026876151013,14.63,-0.25,-1.7088,685064.23,987061.607,111.922
000001.SZ,20220513,11.674644624769796,11.803468289594841,11.666593145718231,11.763210894337016,14.38,0.23,1.5994,676311.91,985962.932,111.922
000001.SZ,20220516,11.803468289594841,11.859828642955799,11.553872438996315,11.602181313305708,14.61,-0.2,-1.3689,668227.82,965652.298,111.922
000001.SZ,20220517,11.682696103821362,11.851777163904236,11.529718001841621,11.84372568485267,14.41,0.3,2.0819,931406.39,1357428.407,111.922
000001.SZ,20220518,11.956446391574584,11.988652307780846,11.811519768646408,11.875931601058932,14.71,0.04,0.2719,778578.33,1150500.438,111.922
000001.SZ,20220519,11.714902020027624,11.835674205801103,11.674644624769796,11.77126237338858,14.75,-0.13,-0.8814,590921.72,863214.131,111.922
000001.SZ,20220520,11.835674205801103,12.109424493554325,11.811519768646408,12.093321535451196,14.62,0.4,2.736,948597.78,1415164.711,111.922
000001.SZ,20220523,12.133578930709023,12.133578930709023,11.883983080110495,11.940343433471453,15.02,-0.19,-1.265,647725.92,962683.729,111.922
000001.SZ,20220524,11.972549349677715,11.972549349677715,11.594129834254142,11.594129834254142,14.83,-0.43,-2.8995,933557.06,1358693.535,111.922
000001.SZ,20220525,11.618284271408838,11.666593145718231,11.51361504373849,11.586078355202577,14.4,-0.01,-0.0694,603228.26,866228.924,111.922
000001.SZ,20220526,11.602181313305708,11.618284271408838,11.328431025552485,11.42504877417127,14.39,-0.2,-1.3899,1011317.56,1435689.342,111.922
000001.SZ,20220527,11.505563564686923,11.553872438996315,11.360636941758747,11.416997295119705,14.19,-0.01,-0.0705,723066.74,1029702.186,111.922
000001.SZ,20220530,11.481409127532226,11.497512085635357,11.304276588397789,11.336482504604051,14.18,-0.1,-0.7052,896901.23,1265573.048,111.922
000001.SZ,20220531,11.328431025552485,11.416997295119705,11.272070672191527,11.400894337016572,14.08,0.08,0.5682,938868.55,1325012.048,111.922
000001.SZ,20220601,11.384791378913443,11.384791378913443,11.272070672191527,11.336482504604051,14.16,-0.08,-0.565,845298.98,1187423.732,111.922
000001.SZ,20220602,11.288173630294658,11.296225109346222,11.175452923572744,11.2318132769337,14.08,-0.13,-0.9233,979268.22,1363740.798,111.922
000001.SZ,20220606,11.19960736072744,11.408945816068139,10.982217426335174,11.408945816068139,13.95,0.22,1.5771,1710851.75,2370807.61,111.922
000001.SZ,20220607,11.288173630294658,11.473357648480663,11.264019193139964,11.400894337016572,14.17,-0.01,-0.0706,1315112.62,1860366.716,111.922
000001.SZ,20220608,11.400894337016572,11.408945816068139,11.280122151243093,11.400894337016572,14.16,0.0,0.0,1145521.24,1613524.958,111.922
000001.SZ,20220609,11.384791378913443,11.642438708563535,11.35258546270718,11.553872438996315,14.16,0.19,1.3418,1632901.34,2339986.708,111.922
000001.SZ,20220610,11.481409127532226,11.537769480893184,11.376739899861878,11.529718001841621,14.35,-0.03,-0.2091,1346012.31,1914639.698,111.922
000001.SZ,20220613,11.416997295119705,11.42504877417127,11.175452923572744,11.19960736072744,14.32,-0.41,-2.8631,1547752.85,2163340.109,111.922
000001.SZ,20220614,11.038577779696132,11.376739899861878,11.038577779696132,11.368688420810312,13.91,0.21,1.5097,1151429.39,1602169.898,111.922
000001.SZ,20220615,11.35258546270718,12.165784846915285,11.32037954650092,11.867880122007366,14.12,0.62,4.3909,3413543.71,5010292.727,111.922
000001.SZ,20220616,11.867880122007366,11.940343433471453,11.610232792357273,11.626335750460404,14.74,-0.3,-2.0353,1332546.31,1939976.255,111.922
000001.SZ,20220617,11.529718001841621,11.698799061924491,11.433100253222834,11.634387229511969,14.44,0.01,0.0693,1053787.94,1513925.914,111.922
000001.SZ,20220620,11.626335750460404,11.626335750460404,11.481409127532226,11.54582095994475,14.45,-0.11,-0.7612,1032166.8,1479529.787,111.922
000001.SZ,20220621,11.54582095994475,11.779313852440147,11.457254690377532,11.569975397099446,14.34,0.03,0.2092,1321793.98,1905346.057,111.922
000001.SZ,20220622,11.56192391804788,11.56192391804788,11.336482504604051,11.336482504604051,14.37,-0.29,-2.0181,1056045.92,1498415.784,111.922
000001.SZ,20220623,11.344533983655616,11.457254690377532,11.32037954650092,11.433100253222834,14.08,0.12,0.8523,806028.03,1140899.092,111.922
000001.SZ,20220624,11.433100253222834,11.473357648480663,11.360636941758747,11.457254690377532,14.2,0.03,0.2113,866040.61,1227798.687,111.922
000001.SZ,20220627,11.465306169429097,11.722953499079189,11.449203211325967,11.666593145718231,14.23,0.26,1.8271,1497278.18,2166380.438,111.922
000001.SZ,20220628,11.6504901876151,11.811519768646408,11.602181313305708,11.779313852440147,14.49,0.14,0.9662,1125110.48,1638673.242,111.922
000001.SZ,20220629,11.795416810543278,11.996703786832411,11.714902020027624,11.787365331491712,14.63,0.01,0.0684,1266547.28,1865064.678,111.922
000001.SZ,20220630,11.779313852440147,12.093321535451196,11.714902020027624,12.061115619244935,14.64,0.34,2.3224,1548745.01,2304888.692,111.922
000001.SZ,20220701,12.077218577348065,12.133578930709023,11.94839491252302,12.012806744935542,14.98,-0.06,-0.4005,779243.32,1164030.776,111.922
000001.SZ,20220704,12.036961182090238,12.061115619244935,11.875931601058932,12.028909703038673,14.92,0.02,0.134,834968.07,1241453.402,111.922
000001.SZ,20220705,12.0691670982965,12.29460851174033,11.93229195441989,12.004755265883977,14.94,-0.03,-0.2008,1115172.1,1674719.025,111.922
000001.SZ,20220706,11.940343433471453,12.020858223987107,11.642438708563535,11.698799061924491,14.91,-0.38,-2.5486,1043335.23,1520022.515,111.922
000001.SZ,20220707,11.706850540976058,11.795416810543278,11.578026876151013,11.610232792357273,14.53,-0.11,-0.7571,730160.98,1057696.547,111.922
000001.SZ,20220708,11.674644624769796,11.795416810543278,11.569975397099446,11.706850540976058,14.42,0.12,0.8322,639698.23,928850.349,111.922
000001.SZ,20220711,11.674644624769796,11.731004978130754,11.56192391804788,11.642438708563535,14.54,-0.08,-0.5502,611691.94,883613.754,111.922
000001.SZ,20220712,11.602181313305708,11.859828642955799,11.578026876151013,11.610232792357273,14.46,-0.04,-0.2766,742882.42,1078431.99,111.922
000001.SZ,20220713,11.610232792357273,11.6504901876151,11.18350440262431,11.247916235036831,14.42,-0.45,-3.1207,2175996.06,3056913.118,111.922
000001.SZ,20220714,11.030526300644565,11.038577779696132,10.700415659530385,10.764827491942908,13.97,-0.6,-4.2949,2632120.87,3534578.702,111.922
000001.SZ,20220715,10.853393761510128,10.917805593922651,10.64405530616943,10.660158264272559,13.37,-0.13,-0.9723,1598637.4,2139915.274,111.922
000001.SZ,20220718,10.668209743324125,10.821187845303866,10.636003827117863,10.780930450046041,13.24,0.15,1.1329,1153505.81,1536340.973,111.922
000001.SZ,20220719,10.740673054788212,10.8131363662523,10.692364180478819,10.805084887200737,13.39,0.03,0.224,755597.1,1008562.417,111.922
000001.SZ,20220720,10.8131363662523,10.845342282458562,10.748724533839779,10.780930450046041,13.42,-0.03,-0.2235,801458.66,1073936.3,111.922
000001.SZ,20220721,10.724570096685083,10.740673054788212,10.458871287983426,10.474974246086555,13.39,-0.38,-2.8379,1970387.89,2588696.13,111.922
000001.SZ,20220722,10.52414830801105,10.597915702693369,10.34382800989871,10.499559176450276,12.78,0.03,0.2347,1376509.74,1755555.714,113.9362
000001.SZ,20220725,10.491362799263351,10.532344685197973,10.384809895833333,10.5077555536372,12.81,0.01,0.0781,763955.81,976071.707,113.9362
000001.SZ,20220726,10.450380913328727,10.58152294831952,10.417595404581032,10.58152294831952,12.82,0.09,0.702,1024048.81,1314310.442,113.9362
000001.SZ,20220727,10.532344685197973,10.556933816758747,10.43398815895488,10.483166422076426,12.91,-0.12,-0.9295,923914.08,1182889.761,113.9362
000001.SZ,20220728,10.499559176450276,10.58152294831952,10.474970044889503,10.556933816758747,12.79,0.09,0.7037,750346.52,964903.658,113.9362
000001.SZ,20220729,10.556933816758747,10.573326571132597,10.368417141459483,10.393006273020257,12.88,-0.2,-1.5528,831497.47,1059518.585,113.9362
000001.SZ,20220801,10.376613518646408,10.376613518646408,10.163507711786371,10.179900466160221,12.68,-0.26,-2.0505,1025732.71,1277987.01,113.9362
000001.SZ,20220802,10.015972922421732,10.114329448664824,9.786474361187844,10.048758431169428,12.42,-0.16,-1.2882,1373009.3,1664397.666,113.9362
000001.SZ,20220803,9.991383790860958,10.056954808356352,9.843849001496316,9.860241755870165,12.26,-0.23,-1.876,746136.53,905653.325,113.9362
000001.SZ,20220804,9.917616396178635,9.974991036487108,9.85204537868324,9.966794659300183,12.03,0.13,1.0806,602675.62,729351.71,113.9362
000001.SZ,20220805,9.94220552773941,10.106133071477899,9.819259869935543,10.089740317104052,12.16,0.15,1.2336,765297.87,930836.354,113.9362
000001.SZ,20220808,10.040562053982505,10.130722203038674,9.966794659300183,9.999580168047881,12.31,-0.11,-0.8936,551999.69,674950.921,113.9362
000001.SZ,20220809,10.007776545234806,10.015972922421732,9.901223641804789,9.934009150552484,12.2,-0.08,-0.6557,558447.57,677098.633,113.9362
000001.SZ,20220810,9.934009150552484,10.032365676795578,9.85204537868324,9.884830887430939,12.12,-0.06,-0.495,683023.21,825806.008,113.9362
000001.SZ,20220811,9.901223641804789,10.155311334599448,9.868438133057088,10.122525825851747,12.06,0.29,2.4046,1399303.61,1710719.478,113.9362
000001.SZ,20220812,10.048758431169428,10.171704088973295,9.999580168047881,10.147114957412523,12.35,0.03,0.2429,820503.56,1010612.433,113.9362
000001.SZ,20220815,10.0733475627302,10.130722203038674,9.909420018991712,9.92581277336556,12.38,-0.27,-2.1809,1172010.0,1425087.455,113.9362
000001.SZ,20220816,9.92581277336556,9.999580168047881,9.917616396178635,9.94220552773941,12.11,0.02,0.1652,631223.7,765907.219,113.9362
000001.SZ,20220817,9.95859828211326,10.179900466160221,9.893027264617864,10.163507711786371,12.13,0.27,2.2259,1348506.58,1656961.619,113.9362
000001.SZ,20220818,10.229078729281769,10.278256992403314,9.966794659300183,10.040562053982505,12.4,-0.15,-1.2097,1269700.94,1560630.568,113.9362
000001.SZ,20220819,10.056954808356352,10.450380913328727,10.024169299608655,10.302846123964088,12.25,0.32,2.6122,2106417.24,2653471.09,113.9362
000001.SZ,20220822,10.311042501151011,10.393006273020257,10.171704088973295,10.245471483655617,12.57,-0.07,-0.5569,1138076.58,1423361.879,113.9362
000001.SZ,20220823,10.204489597720993,10.237275106468692,10.065151185543277,10.114329448664824,12.5,-0.16,-1.28,921463.07,1137300.431,113.9362
000001.SZ,20220824,10.106133071477899,10.278256992403314,10.106133071477899,10.163507711786371,12.34,0.06,0.4862,1295375.33,1613309.589,113.9362
000001.SZ,20220825,10.163507711786371,10.376613518646408,10.081543939917127,10.34382800989871,12.4,0.22,1.7742,1064010.61,1329230.362,113.9362
000001.SZ,20220826,10.393006273020257,10.450380913328727,10.212685974907918,10.335631632711785,12.62,-0.01,-0.0792,927634.26,1168951.099,113.9362
000001.SZ,20220829,10.245471483655617,10.294649746777164,10.089740317104052,10.179900466160221,12.61,-0.19,-1.5067,924490.65,1145189.174,113.9362
000001.SZ,20220830,10.188096843347145,10.278256992403314,10.065151185543277,10.229078729281769,12.42,0.06,0.4831,799712.38,991447.627,113.9362
000001.SZ,20220831,10.147114957412523,10.474970044889503,10.130722203038674,10.450380913328727,12.48,0.27,2.1635,1653041.58,2091408.315,113.9362
000001.SZ,20220901,10.368417141459483,10.483166422076426,10.311042501151011,10.335631632711785,12.75,-0.14,-1.098,861981.95,1092666.277,113.9362
000001.SZ,20220902,10.34382800989871,10.40120265020718,10.188096843347145,10.25366786084254,12.61,-0.1,-0.793,786362.81,983433.863,113.9362
000001.SZ,20220905,10.212685974907918,10.327435255524861,10.138918580225598,10.302846123964088,12.51,0.06,0.4796,632039.98,788451.089,113.9362
000001.SZ,20220906,10.311042501151011,10.376613518646408,10.188096843347145,10.245471483655617,12.57,-0.07,-0.5569,731294.99,914692.184,113.9362
000001.SZ,20220907,10.179900466160221,10.179900466160221,10.065151185543277,10.106133071477899,12.5,-0.17,-1.36,979812.81,1208329.759,113.9362
000001.SZ,20220908,10.097936694290976,10.196293220534068,10.081543939917127,10.130722203038674,12.33,0.03,0.2433,621116.92,768913.484,113.9362
000001.SZ,20220909,10.163507711786371,10.442184536141804,10.130722203038674,10.425791781767956,12.36,0.36,2.9126,1951297.31,2469131.334,113.9362
000001.SZ,20220913,10.556933816758747,10.67168309737569,10.376613518646408,10.614308457067219,12.72,0.23,1.8082,1722689.89,2223707.38,113.9362
000001.SZ,20220914,10.450380913328727,10.548737439571822,10.409399027394105,10.43398815895488,12.95,-0.22,-1.6988,858035.84,1095054.829,113.9362
000001.SZ,20220915,10.491362799263351,10.737254114871085,10.466773667702578,10.655290343001841,12.73,0.27,2.121,1841017.88,2393239.453,113.9362
000001.SZ,20220916,10.589719325506444,10.614308457067219,10.294649746777164,10.294649746777164,13.0,-0.44,-3.3846,1357447.81,1719252.822,113.9362
000001.SZ,20220919,10.278256992403314,10.384809895833333,10.229078729281769,10.302846123964088,12.56,0.01,0.0796,632121.04,793491.306,113.9362
000001.SZ,20220920,10.335631632711785,10.352024387085635,10.097936694290976,10.114329448664824,12.57,-0.23,-1.8298,889988.53,1102212.204,113.9362
000001.SZ,20220921,10.089740317104052,10.229078729281769,9.999580168047881,10.188096843347145,12.34,0.09,0.7293,684197.39,845477.182,113.9362
000001.SZ,20220922,10.106133071477899,10.130722203038674,10.040562053982505,10.0733475627302,12.43,-0.14,-1.1263,586133.38,720058.21,113.9362
000001.SZ,20220923,10.032365676795578,10.188096843347145,10.024169299608655,10.0733475627302,12.29,0.0,0.0,586441.06,722703.128,113.9362
000001.SZ,20220926,9.966794659300183,10.065151185543277,9.827456247122466,9.835652624309391,12.29,-0.29,-2.3596,903729.04,1094060.839,113.9362
000001.SZ,20220927,9.835652624309391,9.966794659300183,9.679921457757827,9.95859828211326,12.0,0.15,1.25,789622.29,946732.994,113.9362
000001.SZ,20220928,9.909420018991712,10.040562053982505,9.770081606813996,9.92581277336556,12.15,-0.04,-0.3292,780925.58,946211.767,113.9362
000001.SZ,20220929,10.040562053982505,10.065151185543277,9.68811783494475,9.720903343692449,12.11,-0.25,-2.0644,917718.04,1100405.198,113.9362
000001.SZ,20220930,9.729099720879372,9.802867115561694,9.696314212131675,9.7045105893186,11.86,-0.02,-0.1686,537230.19,638906.948,113.9362
000001.SZ,20221010,9.589761308701656,9.647135949010128,9.393048256215469,9.401244633402394,11.84,-0.37,-3.125,966080.18,1119089.731,113.9362
000001.SZ,20221011,9.458619273710864,9.491404782458563,9.352066370280847,9.409441010589317,11.47,0.01,0.0872,415253.37,476749.227,113.9362
000001.SZ,20221012,9.384851879028544,9.52419029120626,9.3028881071593,9.507797536832411,11.48,0.12,1.0453,559572.43,641776.509,113.9362
000001.SZ,20221013,9.43403014215009,9.458619273710864,9.2701025984116,9.294691729972374,11.6,-0.26,-2.2414,852615.97,970021.739,113.9362
000001.SZ,20221014,9.384851879028544,9.532386668393187,9.343869993093922,9.45042289652394,11.34,0.19,1.6755,1096061.58,1265486.55,113.9362
000001.SZ,20221017,9.36026274746777,9.442226519337016,9.294691729972374,9.409441010589317,11.53,-0.05,-0.4337,1024822.71,1171523.55,113.9362
000001.SZ,20221018,9.466815650897791,9.54058304558011,9.393048256215469,9.409441010589317,11.48,0.0,0.0,946837.09,1091646.644,113.9362
000001.SZ,20221019,9.36026274746777,9.417637387776244,9.245513466850827,9.253709844037752,11.48,-0.19,-1.6551,923989.68,1049700.767,113.9362
000001.SZ,20221020,9.204531580916205,9.2701025984116,9.147156940607735,9.179942449355432,11.29,-0.09,-0.7972,781923.23,876967.151,113.9362
